DateTime,AddedIPs,RemovedIPs
1548019322,1,0
1548019923,2,1
1548020523,3,0
1548021123,3,3
1548021723,1,0
1548022923,3,1
1548024123,1,5
1548025324,0,19
1548025924,2,11
1548026523,0,5
1548027122,2,1
1548028322,2,4
1548028924,5,1
1548029523,9,0
1548030122,1,0
1548030723,0,1
1548031322,0,4
1548033724,2,0
1548036123,2,0
1548037322,7,2
1548038523,1,4
1548039723,1,0
1548040922,0,1
1548042122,2,0
1548044522,3,5
1548045123,2,8
1548045723,0,1
1548046923,4,2
1548048124,2,4
1548049323,4,6
1548050523,2,1
1548051722,1,1
1548052923,4,5
1548055323,0,2
1548056522,0,1
1548057123,0,3
1548058323,0,4
1548058923,2,0
1548060122,1,2
1548061322,2,2
1548063122,0,1
1548063722,0,3
1548067323,1,3
1548068523,5,3
1548069123,1,0
1548069723,1,0
1548070922,3,0
1548072123,3,0
1548073322,5,0
1548073922,1,0
1548074523,1,0
1548075123,5,0
1548075722,0,3
1548076922,2,0
1548078123,3,0
1548079323,1,9
1548081724,2,7
1548082923,5,5
1548084123,1,1
1548084723,1,2
1548085922,1,5
1548086523,1,0
1548087122,6,0
1548087723,2,0
1548088923,1,4
1548090123,1,2
1548091322,0,21
1548092523,1,4
1548093722,2,3
1548094923,4,0
1548096123,0,3
1548097923,0,1
1548100323,3,0
1548100923,0,11
1548102123,7,2
1548103322,1,7
1548104522,4,0
1548105722,1,5
1548108123,2,3
1548108722,0,7
1548109324,4,1
1548110523,9,1
1548111123,0,7
1548111723,1,7
1548112923,7,7
1548114123,1,0
1548115324,13,0
1548116522,2,0
1548117722,3,3
1548118922,1,2
1548120122,0,5
1548121922,0,3
1548122524,1,0
1548123123,1,12
1548123723,0,1
1548124923,3,1
1548125523,4,2
1548126123,5,0
1548127322,2,2
1548127922,0,1
1548128523,0,2
1548129722,2,4
1548130922,0,7
1548131523,0,8
1548132122,1,3
1548133323,2,0
1548134523,1,4
1548135723,0,3
1548136922,4,1
1548137522,3,1
1548138122,0,4
1548139323,0,7
1548140523,1,0
1548142923,0,7
1548143523,1,6
1548144124,0,3
1548144725,0,3
1548145322,0,4
1548146523,1,3
1548147723,2,0
1548148924,2,3
1548151323,0,3
1548152522,0,3
1548153122,0,6
1548154924,2,7
1548156123,3,3
1548157322,5,2
1548159723,1,1
1548160922,0,2
1548162123,1,1
1548163322,0,2
1548164522,6,0
1548165724,0,5
1548166922,1,17
1548169322,1,8
1548170522,1,0
1548171723,7,6
1548172922,4,0
1548174123,0,5
1548175323,1,0
1548175923,0,2
1548176523,1,3
1548178922,4,14
1548180122,3,0
1548181323,1,6
1548182522,0,1
1548184324,1,3
1548184924,0,3
1548186123,0,3
1548187322,8,0
1548188523,4,6
1548189723,9,2
1548190922,3,4
1548192122,2,0
1548194522,4,11
1548195722,1,2
1548196922,0,3
1548198122,1,0
1548198723,3,3
1548199323,1,14
1548200523,6,0
1548201122,7,5
1548201724,1,0
1548202323,0,4
1548204122,1,2
1548206522,3,4
1548207722,1,10
1548208922,11,2
1548209523,2,10
1548210123,3,0
1548211322,3,0
1548212522,9,6
1548213723,2,0
1548214923,2,8
1548216123,1,2
1548216723,17,2
1548217322,9,0
1548218522,4,13
1548219722,0,4
1548220923,4,4
1548221523,5,0
1548222122,1,0
1548222722,1,0
1548223324,0,2
1548224523,5,7
1548225723,3,4
1548226323,1,0
1548226923,0,1
1548228123,0,1
1548230523,0,5
1548231126,21,5
1548231723,2,0
1548232922,11,2
1548234122,0,2
1548235923,0,2
1548236523,1,0
1548237723,0,5
1548238923,0,5
1548240123,0,1
1548241324,6,0
1548242523,4,5
1548243122,4,0
1548243722,5,0
1548244922,4,0
1548246122,3,1
1548247323,0,2
1548249722,0,6
1548250922,6,2
1548251522,0,3
1548252123,0,6
1548252723,1,17
1548253922,2,0
1548254522,0,6
1548255123,3,0
1548255722,1,2
1548256324,1,0
1548256923,1,0
1548258124,4,7
1548258723,1,0
1548259323,0,4
1548259923,0,4
1548261124,2,2
1548262923,0,1
1548264123,5,2
1548264722,3,0
1548265323,9,0
1548265923,5,2
1548266523,1,0
1548267722,2,14
1548268924,1,1
1548269522,0,3
1548271923,0,1
1548273722,6,13
1548274923,6,4
1548276123,2,3
1548277323,0,1
1548278523,3,0
1548279723,1,4
1548280922,1,0
1548281522,1,7
1548283322,0,4
1548283922,4,2
1548284523,1,3
1548285123,1,0
1548285723,1,1
1548288123,3,3
1548289323,5,5
1548290523,1,1
1548291122,1,0
1548292923,0,2
1548294123,1,2
1548295324,5,0
1548296523,8,18
1548297722,0,13
1548298923,1,2
1548299523,0,1
1548300123,0,5
1548301323,0,5
1548302525,1,4
1548303124,6,3
1548303723,16,0
1548304323,0,3
1548304922,7,5
1548305523,3,3
1548306123,0,3
1548307322,2,3
1548308522,1,0
1548309724,1,7
1548310923,1,0
1548312123,2,3
1548312722,3,0
1548313322,1,1
1548313923,0,1
1548315723,2,3
1548317523,0,3
1548318123,2,7
1548319322,1,0
1548319922,0,2
1548321723,1,9
1548322922,0,1
1548325324,16,2
1548325923,3,0
1548326523,4,3
1548328922,0,3
1548331322,1,0
1548333723,0,3
1548336122,0,5
1548336723,4,0
1548338523,0,2
1548339723,1,0
1548340922,0,3
1548342122,1,5
1548343923,0,2
1548344523,1,0
1548345722,1,10
1548346923,1,8
1548347523,0,1
1548348122,0,1
1548349322,20,4
1548349924,1,0
1548350523,6,0
1548351123,4,1
1548351722,0,2
1548352322,3,0
1548352923,3,5
1548353523,4,0
1548356523,1,0
1548357724,1,1
1548358923,0,3
1548360123,8,20
1548361322,3,6
1548362522,0,2
1548363724,1,1
1548364322,0,2
1548365523,0,2
1548366122,0,2
1548368522,3,3
1548370322,7,2
1548370923,2,2
1548371522,8,2
1548372123,3,6
1548372722,7,0
1548374524,0,6
1548375123,1,0
1548376322,2,0
1548376922,3,0
1548378122,0,2
1548379322,0,2
1548379924,0,1
1548380523,4,0
