DateTime,AddedIPs,RemovedIPs
1548156723,2,3
1548157322,3,6
1548158523,2,1
1548159723,0,8
1548160322,2,3
1548160923,3,10
1548161522,3,0
1548162124,3,2
1548162723,7,7
1548163322,2,3
1548164522,1,3
1548165123,1,0
1548165724,3,0
1548166323,1,3
1548166923,5,4
1548168123,10,0
1548169323,5,12
1548169923,4,3
1548170522,4,0
1548171723,1,2
1548172923,2,2
1548174123,2,17
1548174724,3,0
1548175323,1,0
1548175923,1,0
1548176523,2,8
1548177723,1,2
1548178923,2,10
1548179523,1,0
1548180123,2,0
1548180723,2,7
1548181323,1,7
1548181923,0,3
1548183723,2,5
1548184924,0,11
1548186123,3,31
1548187322,3,0
1548187924,2,3
1548188523,2,2
1548189723,8,10
1548190923,2,9
1548192123,3,5
1548192724,4,0
1548193322,1,4
1548194523,3,8
1548195123,1,4
1548195722,3,4
1548196922,1,12
1548198122,3,7
1548198723,1,7
1548199323,16,4
1548199924,1,0
1548200523,2,0
1548201724,2,13
1548202323,1,1
1548203522,2,3
1548204122,4,4
1548204724,3,1
1548205323,2,0
1548206523,9,11
1548207722,5,68
1548208922,3,0
1548209524,1,8
1548210123,0,8
1548210722,6,0
1548211322,5,0
1548212522,1,16
1548213124,2,0
1548213723,43,0
1548214923,1,27
1548216123,2,1
1548217322,4,2
1548218522,1,12
1548219723,8,12
1548220923,2,9
1548221523,1,0
1548222123,3,2
1548222722,4,0
1548223324,2,9
1548223924,0,1
1548224523,16,0
1548225123,3,12
1548225723,6,3
1548226323,3,3
1548226923,6,3
1548228123,9,15
1548228723,14,2
1548229323,6,0
1548229923,5,8
1548230523,6,8
1548231126,4,1
1548231723,0,8
1548232322,14,0
1548232923,4,2
1548234123,8,3
1548234723,7,0
1548235323,1,4
1548235923,17,0
1548236523,3,1
1548237723,2,1
1548238923,6,2
1548239523,1,0
1548240123,25,69
1548241324,2,7
1548242523,9,11
1548243123,2,0
1548243722,2,3
1548244324,3,0
1548244922,12,1
1548246123,1,14
1548247323,9,2
1548248523,3,0
1548249124,4,4
1548249722,3,3
1548250922,2,5
1548252123,2,9
1548252723,13,0
1548253323,1,0
1548254522,17,32
1548255124,3,0
1548255722,8,2
1548256324,3,0
1548256923,1,0
1548258124,15,13
1548259323,4,2
1548259923,0,8
1548260522,8,0
1548261124,8,8
1548261722,9,0
1548262923,1,5
1548263523,10,0
1548264123,5,2
1548264723,2,0
1548265323,6,0
1548266523,9,4
1548267124,4,6
1548267723,3,7
1548268924,3,2
1548270123,8,4
1548271323,2,5
1548272523,16,10
1548273722,5,11
1548274323,19,0
1548274923,4,2
1548276123,14,3
1548276723,19,0
1548277323,1,4
1548278523,3,0
1548279123,7,3
1548279723,2,4
1548280323,0,4
1548280922,3,0
1548282122,8,2
1548282723,1,6
1548283322,1,2
1548283923,7,10
1548284523,7,2
1548285123,1,0
1548285723,8,1
1548286924,6,11
1548287523,3,5
1548288124,2,5
1548289323,5,2
1548289923,2,0
1548290523,3,6
1548291724,1,2
1548292923,3,6
1548294123,0,11
1548294724,7,0
1548295324,24,0
1548296523,7,6
1548297123,3,3
1548297723,3,8
1548298323,4,0
1548298923,1,7
1548299523,8,0
1548300123,0,7
1548301323,5,9
1548302526,4,5
1548303723,5,1
1548304323,1,7
1548304922,6,5
1548305523,2,1
1548306124,7,8
1548306724,1,0
1548307322,2,5
1548308522,6,0
1548309724,2,22
1548310324,12,0
1548310923,2,0
1548312123,1,13
1548313322,1,23
1548313924,3,2
1548314523,5,0
1548315123,5,3
1548315723,2,6
1548316323,7,10
1548316924,3,0
1548318123,6,12
1548319323,1,0
1548319922,1,6
1548320523,4,0
1548321723,31,11
1548322323,5,4
1548322923,0,3
1548323523,4,0
1548324123,8,0
1548325324,1,6
1548325923,3,0
1548326523,4,3
1548327724,17,0
1548328323,5,9
1548328923,4,9
1548330123,9,9
1548330723,2,0
1548331323,7,3
1548332523,2,6
1548333123,4,3
1548333723,4,8
1548334922,11,0
1548336123,18,8
1548336724,2,3
1548337323,2,4
1548338523,5,3
1548339723,4,5
1548340323,7,6
1548340922,2,0
1548342123,1,6
1548342723,28,0
1548343324,7,3
1548344523,2,4
1548345123,3,9
1548345722,2,0
1548346924,5,58
1548347524,3,10
1548348123,4,5
1548348723,5,4
1548349323,6,2
1548349924,5,0
1548350523,4,8
