DateTime,AddedIPs,RemovedIPs
1548111623,137,100
1548112836,30,12
1548112848,65,63
1548114740,158,194
1548116121,88,97
1548116678,395,0
1548117048,64,105
1548118572,48,13
1548118824,83,0
1548120493,129,399
1548120624,33,0
1548122431,120,237
1548123311,42,81
1548124341,35,23
1548124929,102,142
1548125768,71,0
1548126272,33,17
1548126909,131,130
1548128207,121,14
1548129369,119,82
1548130117,44,18
1548130509,64,123
1548131288,66,2
1548132017,42,25
1548132130,69,111
1548132968,44,0
1548133960,50,18
1548134048,62,71
1548135874,62,13
1548135926,123,159
1548136789,93,77
1548137780,88,32
1548138488,46,0
1548139715,31,13
1548140431,91,113
1548141611,37,17
1548142224,77,115
1548142747,113,87
1548143533,43,11
1548144914,222,164
1548145448,49,16
1548145688,279,3
1548147623,53,25
1548148449,845,268
1548149557,38,10
1548149943,617,146
1548151454,45,18
1548151914,746,177
1548153399,50,15
1548153925,508,3
1548154568,756,282
1548155321,43,809
1548155720,402,169
1548156488,376,2
1548157213,47,16
1548157328,351,254
1548158168,319,3
1548159147,407,0
1548160088,803,107
1548161056,393,161
1548162997,714,158
1548164914,955,253
1548166211,499,0
1548166818,28,11
1548167295,878,84
1548168128,288,137
1548168754,19,16
1548168968,315,0
1548170672,18,15
1548171018,322,68
1548171727,569,148
1548172566,45,14
1548173711,474,98
1548174761,16,21
1548175329,844,137
1548176662,35,9
1548177016,484,79
1548177525,0,247
1548178596,22,19
1548179120,422,104
1548180742,356,67
1548180919,354,101
1548181687,204,0
1548182653,28,14
1548183394,478,123
1548184592,20,10
1548184773,332,107
1548185421,282,0
1548186502,325,170
1548188418,630,163
1548189022,277,1
1548189726,305,147
1548190378,15,33
1548191721,458,50
1548192255,26,18
1548192630,395,84
1548193327,377,0
1548194196,29,13
1548194422,622,0
1548196094,303,110
1548196487,502,73
1548198036,707,45
1548198848,490,55
1548199179,507,0
1548200178,265,101
1548200528,114,49
1548202126,345,0
1548202523,229,84
1548203109,231,0
1548204017,341,72
1548204607,298,25
1548205968,269,74
1548207855,205,12
1548208568,320,110
1548209801,198,73
1548210624,167,0
1548211713,14,11
1548211813,204,132
1548213644,27,13
1548214226,227,59
1548214809,268,119
1548215528,14,15
1548216026,187,3
1548217160,185,114
1548217451,16,17
1548218529,341,118
1548219421,24,9
1548219625,126,0
1548221567,192,118
1548222326,252,130
1548223464,157,24
1548225025,196,58
1548225641,241,111
1548227540,204,9
1548227725,159,165
1548228625,97,2
1548229478,9,18
1548230167,250,151
1548231383,194,77
1548232224,154,2
1548232929,126,158
1548233294,16,30
1548233768,152,1
1548234924,184,111
1548235477,23,24
1548235823,175,0
1548236724,150,122
1548237886,195,22
1548239425,229,127
