DateTime,AddedIPs,RemovedIPs
1547415385,60,45
1547421401,40,60
1547423298,38,40
1547425245,54,39
1547427140,37,54
1547431228,52,40
1547433146,58,52
1547435058,47,45
1547436968,42,58
1547439177,46,42
1547441098,40,44
1547443006,48,40
1547447077,60,53
1547448994,54,57
1547450917,55,55
1547453079,40,55
1547455216,49,38
1547457161,22,51
1547459074,40,21
1547461241,12,42
1547465289,19,17
1547467216,17,19
1547469160,33,16
1547472979,33,27
1547474918,25,31
1547478997,30,30
1547480907,53,31
1547486658,35,54
1547488609,51,34
1547490492,49,46
1547492455,17,48
1547494356,14,19
1547496253,22,16
1547498190,15,23
1547500359,28,17
1547502259,44,28
1547504436,34,43
1547508281,34,33
1547512354,22,36
1547514253,9,19
1547518362,26,12
1547520248,33,22
1547522169,35,35
1547524091,26,32
1547526260,46,30
1547528187,27,44
1547530360,21,27
1547532257,35,19
1547534439,36,39
1547536361,41,31
1547538252,46,40
1547540167,34,45
1547542186,51,36
1547544278,47,55
1547546170,33,48
1547548357,15,32
1547552433,28,17
1547554331,21,27
1547556256,52,22
1547560113,59,50
1547563947,36,62
1547565898,55,33
1547567789,18,55
1547569938,26,18
1547572103,27,25
1547574013,18,27
1547576182,21,20
1547580261,39,20
1547582195,27,39
1547584338,18,27
1547588420,20,18
1547590361,19,21
1547592254,24,20
1547594446,33,24
1547596335,21,30
1547598279,45,23
1547600190,31,43
1547602093,41,32
1547604073,23,41
1547605942,17,25
1547607858,23,17
1547609771,22,22
1547611961,20,22
1547613854,45,20
1547617965,19,45
1547619853,51,19
1547623693,41,49
1547625636,23,41
1547627549,35,23
1547631374,23,33
1547633316,32,26
1547635476,17,35
1547637625,14,16
1547641481,22,16
1547643393,34,21
1547645561,55,29
1547647484,34,57
1547649639,55,33
1547651559,51,51
1547653455,47,52
1547655383,43,52
1547659477,52,44
1547661370,15,52
1547663550,26,14
1547665457,23,23
1547667406,28,24
1547669540,25,26
1547671471,33,28
1547675317,33,32
1547677236,30,33
1547681564,22,30
1547683483,28,24
1547685370,7,31
1547687544,33,6
1547689698,40,29
1547691612,44,40
1547693533,15,43
1547695469,42,17
1547699536,39,40
1547701463,28,35
1547703397,35,28
1547707474,48,42
1547709402,41,39
1547711294,50,45
1547713223,59,52
1547715159,33,59
1547717051,44,38
1547718969,33,45
1547721173,8,33
1547724991,24,8
1547727158,43,22
1547729050,55,43
1547730982,53,54
1547733134,45,51
1547736988,45,43
1547738888,46,50
1547740817,37,45
1547744656,34,33
1547746837,16,33
1547748760,41,13
1547750656,40,43
1547752838,49,43
1547754758,38,51
1547756673,52,36
1547758565,28,56
1547762421,30,27
1547764329,22,30
1547766276,26,20
1547768191,26,26
1547772032,18,28
1547774191,36,19
1547776096,50,32
1547779958,39,49
1547783769,47,40
1547785938,53,45
1547787883,60,56
1547791940,54,58
1547793849,55,54
1547795793,44,54
1547799643,7,48
1547801559,16,8
1547803811,20,19
1547805627,33,19
1547807542,4,33
1547809481,12,5
1547811389,58,11
1547813543,55,53
1547815453,62,57
1547817375,60,63
1547819559,41,58
1547821479,51,42
1547823368,27,51
1547825560,18,29
1547827479,18,17
1547829619,37,16
1547831542,21,38
1547833475,48,21
1547837311,51,51
1547841133,43,51
1547843079,47,38
1547844971,37,48
1547847140,26,32
1547849058,20,30
1547850975,21,19
1547853178,35,22
1547856973,56,33
1547861073,36,55
1547862967,60,41
1547865161,43,56
1547867077,39,47
1547868971,43,39
1547871152,55,43
1547875003,52,53
1547878823,60,52
1547880759,51,59
1547882699,58,53
1547884835,57,57
1547890912,34,63
1547892761,22,34
1547894675,13,22
1547896577,14,13
1547898495,32,13
1547902338,44,33
1547904251,58,41
1547906193,56,58
1547908342,41,53
1547910279,20,46
1547912199,60,19
1547914646,59,54
1547916752,37,62
1547918652,50,36
1547920836,34,50
1547922736,23,33
1547926572,47,23
1547928759,44,50
1547930652,47,41
1547932595,56,47
1547934758,40,59
1547936650,47,37
1547938850,38,45
1547940737,64,40
1547942685,53,61
1547946497,38,54
1547948443,38,38
1547950337,40,35
1547952255,58,46
1547954172,51,54
1547956090,48,53
1547958032,53,49
1547959938,55,51
1547961852,53,56
1547963789,36,57
1547965690,54,38
1547967625,38,50
1547970495,57,37
1547972423,40,58
1547974328,42,39
1547976280,30,47
1547978168,54,29
1547980093,12,57
1547982101,9,12
1547983948,10,9
1547985873,23,10
1547987769,43,21
1547989689,30,35
1547991639,43,33
1547993535,47,43
1547995721,46,52
1547999562,39,43
1548003375,56,39
1548005560,43,58
1548007475,43,40
1548009367,22,46
1548011560,46,22
1548013447,18,47
1548015639,22,16
1548017534,21,17
1548019447,29,20
1548021370,26,29
1548023543,39,29
1548025453,40,34
1548027390,28,41
1548029341,30,24
1548031232,24,37
1548033426,29,26
1548039131,39,25
1548041088,38,41
1548044905,43,37
1548046824,19,43
1548048732,24,21
1548050674,26,26
1548052568,54,28
1548054740,35,48
1548056655,43,35
1548058597,18,44
1548060755,29,24
1548062647,27,30
1548064585,31,25
1548066737,9,34
1548068656,6,9
1548070587,15,6
1548072491,17,15
1548074436,20,17
1548076358,29,19
1548078248,46,28
1548082356,23,45
1548084290,33,25
1548086438,39,30
1548092180,28,39
1548094339,35,26
1548096292,30,33
1548098180,17,34
1548100099,34,20
1548102009,25,32
1548103969,29,24
1548105870,29,31
1548109685,52,28
1548111865,60,51
1548113768,36,57
1548115961,47,34
1548117856,36,45
1548119767,41,36
1548121714,62,47
1548123877,37,60
1548125766,19,39
1548127714,50,19
1548131559,51,52
1548133483,49,50
1548135369,48,49
1548137315,46,45
1548141158,38,50
1548143049,58,39
1548145242,41,57
1548147148,26,38
1548149073,32,30
1548150988,34,32
1548152885,14,34
1548154851,17,16
1548156760,22,17
1548158656,22,22
1548160591,31,20
1548162523,24,31
1548164410,32,25
1548166360,38,28
1548168254,25,35
1548170460,30,29
1548172358,41,31
1548174251,41,42
1548176193,24,40
1548178088,33,24
1548181936,33,32
1548183876,28,29
1548187943,45,31
1548189854,39,44
