DateTime,AddedIPs,RemovedIPs
1547920878,24,18
1547922742,16,11
1547924674,25,21
1547926580,14,25
1547928769,32,32
1547930667,186,29
1547932602,22,31
1547934766,32,32
1547936671,20,247
1547938901,24,27
1547940744,12,27
1547942706,22,361
1547944597,14,121
1547946504,24,18
1547948453,18,23
1547950344,16,13
1547952264,15,18
1547954189,23,24
1547956099,92,79
1547958046,16,44
1547959945,19,51
1547961870,14,18
1547963797,73,26
1547965697,23,22
1547967666,36,90
1547969597,20,113
1547971502,19,87
1547973399,15,130
1547975321,9,148
1547977216,20,131
1547979159,261,52
1547981058,25,18
1547983000,16,15
1547985165,73,29
1547987067,15,16
1547988978,23,14
1547991167,17,22
1547993096,18,71
1547995228,111,498
1547997170,123,19
1547999087,17,15
1548000990,18,15
1548002900,17,19
1548004850,12,8
1548006763,21,16
1548008666,19,24
1548010577,313,20
1548012744,66,20
1548014676,18,28
1548016828,23,121
1548018777,26,22
1548020664,248,29
1548022581,11,20
1548024801,29,24
1548026689,16,14
1548028941,29,24
1548030756,43,18
1548032743,13,24
1548034577,14,19
1548036747,18,16
1548038659,13,15
1548040586,18,23
1548042521,9,78
1548044446,21,15
1548046352,13,18
1548048257,15,15
1548050175,452,62
1548052142,22,24
1548054091,14,37
1548056210,25,20
1548058118,16,19
1548060053,46,18
1548061958,17,8
1548063889,24,21
1548065782,19,182
1548067713,15,23
1548069634,17,12
1548071535,17,22
1548073493,21,16
1548075409,644,23
1548077548,1062,16
1548079511,941,16
1548081409,967,39
1548083566,1228,87
1548085469,979,17
1548087666,1215,17
1548089573,1024,17
1548091468,505,12
1548093373,19,20
1548095299,7,16
1548097564,15,323
1548099400,16,14
1548101343,21,20
1548103244,23,17
1548105156,7,20
1548107080,17,167
1548109003,11,9
1548110912,16,13
1548112851,15,13
1548114756,21,6
1548116688,12,61
1548118593,12,9
1548120500,16,15
1548122513,20,12
1548124362,19,14
1548126353,16,10
1548128216,21,10
1548130138,10,19
1548132025,18,13
1548133970,15,11
1548135882,9,368
1548137787,18,20
1548139730,55,17
1548141618,371,20
1548143541,6,13
1548145456,63,14
1548147693,17,27
1548149577,14,13
1548151461,15,26
1548153408,12,10
1548155331,16,13
1548157222,12,16
1548159168,15,13
1548161064,13,267
1548163005,14,990
1548164922,13,1052
1548166825,13,984
1548168764,169,1301
1548170679,6,955
1548172574,15,1127
1548174768,17,1275
1548176722,11,953
1548178606,20,242
1548180749,89,11
1548182669,774,9
1548184599,20,17
1548186508,18,23
1548188426,19,23
1548190385,27,22
1548192262,30,9
1548194205,20,20
1548196100,28,12
1548198151,29,14
1548200184,41,16
1548202131,37,24
1548204023,32,8
1548205974,36,20
1548207860,25,17
1548209806,39,21
1548211726,26,17
1548213650,27,18
1548215533,34,18
1548217464,38,14
1548219445,33,20
1548221580,24,14
1548223490,24,19
1548225650,35,18
1548227549,28,201
1548229489,35,7
1548231392,26,65
1548233302,20,16
1548235491,36,15
1548237308,106,17
1548239670,458,18
1548241493,33,16
1548243387,29,10
1548245577,44,19
1548247466,17,15
1548249408,26,18
1548251546,33,18
1548253520,353,14
1548255408,20,10
1548257293,1908,8
1548259294,728,12
1548261401,22,13
1548263302,28,13
1548265479,160,23
1548267639,1732,293
1548269562,16,10
1548271463,23,15
1548273406,24,13
1548275557,25,20
1548277506,28,24
1548279643,32,19
1548281549,15,17
1548283469,26,23
1548285422,26,24
1548287568,20,34
1548289501,19,24
1548291386,20,23
1548293554,30,26
1548295505,29,29
1548297398,22,23
1548299342,12,13
1548301289,13,32
1548303187,32,32
1548305333,24,30
1548307472,28,20
1548309396,18,24
1548311315,12,21
1548313315,20,26
1548315150,19,32
1548317107,31,19
1548319220,31,243
1548321152,24,34
1548323084,63,87
1548325232,32,202
1548327162,29,197
1548329062,29,30
1548330994,24,35
1548332902,19,16
1548334889,140,21
1548336989,30,22
1548339153,29,29
1548341081,589,166
1548343243,30,486
1548345169,17,2111
1548347318,25,30
1548349284,64,29
1548351406,152,28
1548353326,23,2221
1548355220,24,426
1548357161,14,23
1548359056,26,27
1548360983,15,21
1548362918,22,28
1548364844,15,37
1548366768,25,21
1548368657,19,20
1548370535,17,31
1548372520,27,28
1548374560,25,25
1548376614,26,351
1548378750,32,29
1548380688,24,28
1548382617,31,29
1548384744,32,24
1548386685,25,23
1548388577,27,27
1548390783,24,25
1548392710,23,27
1548394577,13,35
1548396502,15,21
1548398456,21,20
1548400374,32,22
1548402257,27,30
1548404195,19,30
1548406366,28,31
1548408268,63,31
1548410199,31,70
1548412343,22,42
1548414296,16,34
1548416214,25,28
1548418103,18,23
1548420032,21,30
1548421956,21,174
1548423864,21,24
1548425780,24,31
1548427958,30,28
1548429868,23,27
1548431806,20,21
1548433956,21,27
1548435899,25,244
1548437776,22,28
1548439975,37,24
1548441857,31,28
1548443833,24,11
1548445969,23,26
1548447870,20,19
1548449781,20,19
1548451944,25,22
1548453898,18,27
1548455813,19,20
1548457719,21,22
1548459617,26,21
1548461555,19,26
1548463460,19,20
1548465637,30,598
1548467540,24,25
1548469465,26,36
1548471391,30,23
1548473331,29,23
1548475292,19,29
1548477139,18,21
1548479070,19,23
1548480975,22,17
1548482931,16,16
1548484857,18,22
1548486776,157,30
1548488671,274,27
1548490589,28,18
1548492505,18,26
1548494454,18,51
1548496361,7,35
1548498298,48,32
1548500188,53,15
1548502357,16,27
1548504271,22,19
1548506220,26,20
1548508107,19,22
1548510032,15,26
1548512192,15,25
1548514114,21,32
1548516048,18,21
1548517971,14,16
1548519859,22,20
1548521803,9,21
1548523694,22,23
1548525693,16,35
1548527546,19,32
1548529715,20,28
1548531618,359,19
1548533811,143,23
1548535696,25,11
1548537618,18,26
1548539574,16,21
1548541457,18,32
1548543383,24,20
1548545294,21,23
1548547239,23,26
1548549143,96,17
1548551099,15,22
1548553015,21,23
1548554931,19,26
1548556828,16,26
1548559016,24,35
1548560934,18,25
1548562853,19,24
1548564756,14,23
1548566708,23,17
1548568593,27,17
1548570525,21,17
