DateTime,AddedIPs,RemovedIPs
1548165724,40,43
1548166323,37,0
1548166923,38,28
1548168123,27,34
1548169323,31,0
1548169923,36,36
1548170522,28,68
1548171723,23,35
1548172923,25,31
1548174123,32,33
1548174724,30,107
1548175323,38,0
1548175923,25,43
1548176523,40,40
1548177723,34,33
1548178923,27,67
1548179523,30,34
1548180123,32,0
1548180723,38,61
1548181323,43,0
1548181923,25,45
1548182522,26,33
1548183723,38,53
1548184924,41,71
1548186123,42,80
1548187322,39,33
1548187924,33,42
1548188523,25,37
1548189723,39,80
1548190923,27,35
1548192123,37,0
1548192724,38,27
1548193322,41,24
1548194523,35,83
1548195123,23,0
1548195722,29,28
1548196922,25,164
1548198122,27,27
1548198723,38,0
1548199323,45,42
1548199924,28,23
1548200523,31,0
1548201724,31,105
1548202323,28,0
1548202923,30,30
1548203522,28,0
1548204122,31,33
1548204724,40,26
1548205323,23,33
1548206523,41,0
1548207722,30,60
1548208922,32,59
1548209524,31,44
1548210123,27,46
1548210722,28,34
1548211322,26,0
1548212522,33,154
1548213124,32,0
1548213723,60,40
1548214923,28,45
1548216123,30,76
1548217322,39,0
1548218522,42,63
1548219723,34,33
1548220923,22,123
1548221523,26,0
1548222123,27,29
1548222722,41,29
1548223324,42,36
1548223924,40,0
1548224523,40,29
1548225123,33,72
1548225723,38,35
1548226323,39,31
1548226923,35,0
1548228123,46,70
1548228723,49,0
1548229323,38,40
1548229923,45,0
1548230523,39,40
1548231126,42,38
1548231723,26,34
1548232322,43,0
1548232923,42,34
1548234123,42,92
1548234723,32,0
1548235323,27,0
1548235923,51,27
1548236523,46,24
1548237723,30,30
1548238923,31,0
1548239523,40,36
1548240123,50,83
1548241324,32,0
1548242523,48,57
1548243123,44,26
1548243722,39,38
1548244324,36,0
1548244922,39,0
1548246123,32,61
1548247323,43,23
1548248523,39,50
1548249124,29,35
1548249722,31,31
1548250922,35,24
1548252123,36,52
1548252723,44,69
1548253323,26,0
1548254522,43,70
1548255124,37,0
1548255722,28,39
1548256324,29,28
1548256923,27,29
1548258124,41,38
1548259323,27,36
1548259923,32,0
1548260522,44,0
1548261124,45,61
1548261722,35,46
1548262923,28,32
1548263523,37,37
1548264123,49,37
1548264723,47,0
1548265323,31,0
1548266523,46,87
1548267124,40,0
1548267723,31,96
1548268924,37,24
1548270123,46,32
1548271323,36,53
1548272523,51,37
1548273722,36,34
1548274323,50,73
1548274923,40,30
1548276123,40,39
1548276723,47,0
1548277323,30,0
1548278523,35,27
1548279123,48,22
1548279723,45,77
1548280323,27,0
1548280922,34,40
1548282122,41,30
1548282723,23,38
1548283322,34,31
1548283923,39,0
1548284523,30,0
1548285123,35,61
1548285723,42,0
1548286924,42,69
1548287523,52,32
1548288124,40,0
1548289323,49,62
1548289923,44,31
1548290523,40,65
1548291724,23,31
1548292923,39,75
1548294123,26,34
1548294724,31,0
1548295324,53,0
1548296523,29,61
1548297123,36,26
1548297723,27,23
1548298323,39,30
1548298923,31,39
1548299523,44,33
1548300123,31,0
1548301323,43,90
1548302526,30,35
1548303723,26,0
1548304323,26,42
1548304922,36,31
1548305523,39,0
1548306124,37,39
1548306724,28,0
1548307322,34,25
1548308522,36,47
1548309724,27,78
1548310324,42,78
1548310923,36,0
1548312123,40,67
1548313322,30,104
1548313924,37,0
1548314523,30,0
1548315123,33,43
1548315723,28,69
