DateTime,AddedIPs,RemovedIPs
1547098945,4,1
1547104259,0,1
1547108080,1,1
1547109779,1,0
1547110613,0,1
1547118889,1,0
1547120755,0,1
1547125860,0,1
1547129186,1,0
1547131372,1,0
1547133050,0,1
1547134959,0,5
1547136368,1,4
1547138556,1,1
1547139406,3,0
1547142073,1,0
1547144077,1,0
1547147754,0,1
1547150577,1,0
1547160941,1,0
1547163767,0,1
1547164612,1,0
1547165756,0,1
1547169279,2,0
1547170133,1,0
1547171460,0,1
1547176576,1,0
1547180920,1,0
1547182667,1,0
1547198172,3,0
1547201671,1,0
1547206546,1,0
1547219490,194,1
1547220669,147,7
1547221794,85,0
1547222198,3,0
1547223286,1,1
1547224957,1,0
1547226885,2,1
1547228565,0,2
1547230482,1,0
1547231316,0,1
1547232599,0,1
1547233843,2,1
1547237759,0,3
1547239291,1,0
1547241071,0,1
1547242954,0,3
1547247419,3,4
1547249319,1,0
1547250949,1,0
1547254613,1,0
1547258198,1,0
1547259357,0,1
1547264458,2,0
1547268178,0,1
1547270090,0,1
1547274913,1,0
1547277387,0,1
1547282558,1,0
1547284555,1,0
1547286169,1,0
1547288079,2,1
1547288938,1,0
1547292888,3,0
1547296538,0,1
1547298950,0,1
1547300559,0,1
1547305796,0,1
1547308985,1,11
1547310522,1,0
1547311371,1,0
1547312211,2,0
1547313280,2,2
1547314122,1,0
1547314952,1,0
1547320554,0,1
1547324093,1,0
1547324914,1,0
1547332737,0,1
1547334961,2,2
1547340174,0,3
1547342094,1,0
1547343964,2,0
1547347369,3,1
1547349378,1,0
1547352920,1,1
1547354558,2,0
1547356259,2,0
1547360159,1,0
1547361707,0,1
1547369723,1,1
1547372518,0,1
1547375142,3,0
1547378150,1,0
1547381683,1,0
1547388891,0,26
1547390069,0,185
1547391396,0,94
1547392486,0,109
1547394061,0,12
1547395179,0,3
1547396927,2,0
1547399756,0,1
1547404139,0,2
1547405451,2,0
1547410554,0,1
1547413831,2,0
1547416172,0,2
1547417450,1,1
1547419909,1,1
1547421278,0,1
1547424398,0,1
1547428290,0,1
1547433951,0,2
1547438773,0,1
1547441441,2,0
1547444584,0,1
1547448068,1,0
1547450114,1,0
1547453702,0,1
1547456156,1,0
1547457374,0,1
1547458746,0,2
1547459877,1,0
1547462493,0,3
1547466550,2,0
1547468081,1,0
1547476141,2,0
1547478887,0,1
1547480565,1,1
1547482474,2,2
1547483316,1,0
1547484154,0,1
1547487755,1,0
1547490954,5,0
1547492193,0,1
1547494964,2,3
1547496346,2,0
1547497534,1,0
1547504154,1,0
1547505329,0,2
1547507684,1,0
1547513803,1,2
1547517958,0,2
1547519850,0,1
1547523703,0,2
1547525179,0,1
1547528199,2,0
1547530120,3,0
1547530972,1,0
1547535341,3,0
1547537321,1,0
1547538163,1,0
1547540096,0,1
1547542619,1,0
1547546162,0,2
1547548888,0,1
1547551577,1,0
1547553401,3,1
1547554844,2,0
1547566509,0,4
1547570553,1,0
1547573323,1,0
1547576156,1,2
1547578602,3,0
1547579679,0,1
1547580935,1,0
1547583288,3,0
1547584968,1,1
1547590487,0,1
1547591734,1,0
1547596605,2,2
1547603817,3,0
1547610640,1,0
1547611859,1,0
1547615692,0,1
1547619297,1,1
1547621345,0,4
1547623802,0,1
1547629805,4,0
1547630932,0,1
1547635302,0,1
1547638551,0,1
1547648087,1,1
1547649758,0,1
1547651305,0,2
1547654196,0,7
1547655293,1,0
1547656117,1,0
1547656956,1,0
1547658890,2,1
1547660101,0,4
1547661326,0,1
1547663702,0,1
1547666080,1,1
1547666930,1,0
1547671370,1,0
1547673352,1,0
